#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_8406	38440	2	-	-	1	none	8406,5210
contig_8407	15621	3	-	-	1	left	8407
contig_8408	180928	4	-	-	1	left	8408
contig_8409	14572	5	-	-	1	left	8409
contig_8411	32113	4	-	-	1	none	-11657,8411
contig_8412	4601	5	-	-	1	both	8412
contig_8413	67136	3	-	-	1	both	8413
contig_8414	383737	5	-	-	1	both	8414
contig_8415	56744	5	-	-	1	right	7036,8415
contig_8418	38288	4	-	-	1	none	8418
contig_8419	61036	5	-	-	1	right	8419
contig_8420	22328	3	-	-	1	both	8420
contig_8421	15038	4	-	-	1	none	8421
contig_8424	153488	5	-	-	1	both	8424
contig_8425	90195	5	-	-	1	both	8425
contig_8426	158521	5	-	-	1	both	8426
contig_8427	121492	4	-	-	1	both	8427
contig_8428	51959	6	-	-	1	none	8428,-14497
contig_8430	309656	6	-	-	1	both	8430
contig_8431	56910	4	-	-	1	left	8431
contig_8432	44014	3	-	-	1	none	11687,3043,8432
contig_8434	139549	4	-	-	1	both	8434
contig_8435	34905	5	-	-	1	left	8435
contig_8436	26460	5	-	-	1	right	8436
contig_8437	35558	4	-	-	1	none	8437,38
contig_8438	129877	6	-	-	1	right	8438
contig_8439	36612	5	-	-	1	both	8439
contig_8449	54207	4	-	-	1	left	8449,-12041
contig_8452	90146	5	-	-	1	left	8452,-8731
contig_8453	64898	3	-	-	1	both	8453
contig_8456	98369	5	-	-	1	both	8456
contig_8457	87701	5	-	-	1	none	8457,-16529,-4946
contig_8458	28459	3	-	-	1	left	8458,12104
contig_8460	23794	3	-	-	1	none	6779,8460
contig_8462	45306	4	-	-	1	left	8462,12774,-12738,-7130
contig_8464	40776	4	-	-	1	none	8464,14011,7576
contig_8465	23598	3	-	-	1	both	8465
contig_8468	34358	8	-	-	1	left	8468,1386
contig_8469	96449	4	-	-	1	right	-7071,8469
contig_8475	75660	4	-	-	1	right	14497,-9817,10084,8475
contig_8476	78184	4	-	-	1	both	8476
contig_8477	53232	5	-	-	1	none	8477
contig_8478	65611	4	-	-	1	none	-11935,-7706,8478
contig_8479	81327	4	-	-	1	none	8479,-16554,-16554,-16554,-16554,-16554,-16554,-16554,2876
contig_8480	5743	4	-	-	1	both	8480
contig_8481	37693	3	-	-	1	right	3949,3949,-15150,8481,14488
contig_8483	29312	4	-	-	1	left	8483,-16650
contig_8484	42443	6	-	-	1	none	8484,-15477
contig_8485	88033	4	-	-	1	both	8485
contig_8488	154675	4	-	-	1	left	8488,16458
contig_8489	22810	7	-	-	1	none	-8180,8489,-15217,-15839,-968,4220,-12218,8273,16274,-13286
contig_8490	37569	4	-	-	1	right	8490
contig_8492	124144	3	-	-	1	right	8492
contig_8494	82426	4	-	-	1	both	8494
contig_8496	98051	4	-	-	1	left	8496
contig_8497	82491	4	-	-	1	none	4434,-5560,14716,13082,8497
contig_8498	80207	3	-	-	1	right	8498
contig_8499	54818	6	-	-	1	left	8499,9822
contig_8502	78447	3	-	-	1	none	-7542,8502,-11687,-13102,-3043,-11687,13926
contig_8506	39007	3	-	-	1	right	15795,8506
contig_8507	49939	4	-	-	1	left	8507
contig_8509	5671	4	-	-	1	both	8509
contig_8512	66274	5	-	-	1	right	-10663,8512
contig_8515	92693	6	-	-	1	both	8515
contig_8516	14964	4	-	-	1	left	8516
contig_8517	33724	4	-	-	1	none	8517,15449
contig_8518	13973	3	-	-	1	none	16554,16554,16554,16554,16554,16554,16554,8518
contig_8519	4439	3	-	-	1	both	8519
contig_8520	57141	6	-	-	1	none	8520,12568,17110,16502
contig_8524	112456	4	-	-	1	both	8524
contig_8526	17483	4	-	-	1	left	8526
contig_8527	36696	4	-	-	1	none	14791,8527
contig_8529	45184	4	-	-	1	both	8529
contig_8530	6461	4	-	-	1	both	8530
contig_8531	45555	5	-	-	1	right	8531
contig_8535	105264	4	-	-	1	right	13788,14920,-16188,8535
contig_8536	12721	5	-	-	1	none	8536,9891
contig_8537	11034	3	-	-	1	none	14909,8537
contig_8538	75381	4	-	-	1	left	8538,-11517
contig_8539	184092	4	-	-	1	right	-14364,8539
contig_8540	36710	6	-	-	1	none	16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,8540,-8156,5348,10996,-11768
contig_8541	84985	4	-	-	1	both	8541
contig_8542	51143	2	-	-	1	none	8542
contig_8543	62246	3	-	-	1	left	8543
contig_8545	30219	3	-	-	1	left	8545,8556
contig_8546	46094	4	-	-	1	none	13081,8546,16405
contig_8547	124277	3	-	-	1	both	-14156,8547
contig_8549	29973	4	-	-	1	right	8549
contig_8550	61902	5	-	-	1	left	8550
contig_8552	60656	5	-	-	1	both	8552
contig_8554	103032	4	-	-	1	none	-14699,8554,8981
contig_8557	35291	4	-	-	1	none	16923,8557
contig_8560	73742	5	-	-	1	none	8560,-1358
contig_8562	42211	3	-	-	1	none	8562,-11556
contig_8563	44630	6	-	-	1	right	8563
contig_8565	18363	3	-	-	1	both	8565
contig_8566	2103	3	-	-	1	both	8566
contig_8569	217337	4	-	-	1	left	1147,16554,16554,16554,16554,16554,16554,8569
contig_8570	62988	3	-	-	1	right	17113,17113,17113,8570
contig_8573	38598	4	-	-	1	left	8573
contig_8574	47807	3	-	-	1	both	8574
contig_8576	25706	7	-	-	1	none	8576,-16923,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688
contig_8577	23645	4	-	-	1	right	8577
contig_8578	468164	5	-	-	1	left	8578,-12001
contig_8580	38540	3	-	-	1	none	-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,8580,11626
contig_8581	56116	3	-	-	1	left	8581,15414
contig_8582	63914	3	-	-	1	none	-17002,8582
contig_8583	100792	5	-	-	1	both	8583
contig_8585	464105	4	-	-	1	both	8585
contig_8589	50711	5	-	-	1	none	8589
contig_8591	50747	3	-	-	1	left	8591
contig_8594	59707	4	-	-	1	left	8594,-16051
contig_8595	167582	3	-	-	1	none	8595,-5751
contig_8596	21258	5	-	-	1	both	8596
contig_8597	121299	4	-	-	1	none	8597,8242,-14594
contig_8599	71335	3	-	-	1	left	8599,-15369
contig_8600	41939	5	-	-	1	none	8600,2782
contig_8601	541776	6	-	-	1	both	8601
contig_8603	156832	4	-	-	1	right	-16211,13305,5331,15397,-12163,8603
contig_8604	34092	5	-	-	1	right	8604
contig_8605	89511	4	-	-	1	right	-15357,1176,-3,16608,8605
contig_8606	16907	5	-	-	1	right	-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,8606
contig_8607	43960	3	-	-	1	left	8607
contig_8608	68832	4	-	-	1	both	8608
contig_8610	206079	5	-	-	1	left	8610
contig_8611	19304	3	-	-	1	none	13779,8611
contig_8614	91656	4	-	-	1	both	8614
contig_8616	45728	5	-	-	1	both	8616
contig_8617	155232	5	-	-	1	both	8617
contig_8618	22445	3	-	-	1	left	8618
contig_8620	54574	3	-	-	1	right	8620
contig_8622	11818	5	-	-	1	none	8622
contig_8623	45653	6	-	-	1	left	8623
contig_8625	221170	5	-	-	1	both	8625
contig_8628	9650	3	-	-	1	both	8628
contig_8629	72207	5	-	-	1	none	8629
contig_8630	47191	4	-	-	1	right	-10557,17138,8630
contig_8634	113499	5	-	-	1	right	8634
contig_8636	78866	4	-	-	1	left	-12615,16529,16529,16529,16529,16529,16529,-11920,-11920,8636,-16529,-16529,-16529,-16529,-16529
contig_8640	111797	4	-	-	1	both	15251,13984,8640,12830
contig_8641	16379	4	-	-	1	none	-2632,8641
contig_8642	84094	5	-	-	1	both	8642
contig_8643	43609	3	-	-	1	right	8643,14212,14212,14212
contig_8644	4499	4	-	-	1	both	8644
contig_8645	77258	4	-	-	1	both	8645
contig_8646	25773	4	-	-	1	none	17094,-12275,6294,-14603,17094,8646
contig_8647	29461	3	-	-	1	left	8647,-16253
contig_8649	7454	3	-	-	1	none	-10548,8649
contig_8652	73067	5	-	-	1	both	8652,-16554,-16554,-16554,-16554,-16554,-16554,-15787
contig_8653	34198	3	-	-	1	both	8653
contig_8655	79402	5	-	-	1	none	8655
contig_8657	26805	6	-	-	1	both	8657
contig_8658	9750	4	-	-	1	both	8658
contig_8659	56476	3	-	-	1	none	8659
contig_8661	40578	5	-	-	1	none	8661,-1491
contig_8662	146872	4	-	-	1	right	8662
contig_8663	21140	6	-	-	1	left	8663
contig_8664	11736	6	-	-	1	right	8664
contig_8665	31390	5	-	-	1	none	-7257,8665
contig_8670	90390	4	-	-	1	right	8670
contig_8671	137474	5	-	-	1	both	8671
contig_8672	71111	5	-	-	1	both	8672
contig_8675	58720	3	-	-	1	both	8675
contig_8677	37438	3	-	-	1	left	8677
contig_8679	30450	6	-	-	1	right	8679
contig_8681	61566	5	-	-	1	none	2093,8681,12232
contig_8682	13521	6	-	-	1	none	7958,-13752,8682
contig_8683	24835	6	-	-	1	both	8683
contig_8686	24627	5	-	-	1	both	8686
contig_8687	70278	3	-	-	1	left	8687,1444
contig_8688	68432	3	-	-	1	right	-14838,8688
contig_8689	110762	4	-	-	1	none	14906,8689,3433
contig_8697	316293	4	-	-	1	left	8697
contig_8699	88056	5	-	-	1	left	-9536,8699,15400
contig_8700	34824	4	-	-	1	left	8700,-12486,-3703,-15498,-14034
contig_8701	66579	6	-	-	1	left	8701
contig_8702	34054	3	-	-	1	none	-13319,8702,-1316
contig_8703	98733	3	-	-	1	right	8703
contig_8705	1022	3	-	-	1	both	8705
contig_8708	89465	5	-	-	1	both	8708
contig_8709	32993	6	+	-	1	none	8709
contig_8712	73887	3	-	-	1	both	8712
contig_8714	273970	5	-	-	1	left	8714
contig_8716	10424	4	-	-	1	none	8716
contig_8717	13366	3	-	-	1	right	8717
contig_8718	73597	4	-	-	1	none	8718
contig_8723	17325	4	-	-	1	none	8723,-5781
contig_8725	2315	3	-	-	1	both	8725
contig_8726	52792	4	-	-	1	left	8726,12278
contig_8727	103526	4	-	-	1	none	8727,13368,-16565,-16189,2338,3848,14044
contig_8730	150524	5	-	-	1	left	8730
contig_8732	119766	4	-	-	1	left	-7431,8732,12097,-14584
contig_8733	158036	4	-	-	1	none	8733
contig_8734	44629	4	-	-	1	both	8734
contig_8735	219426	5	-	-	1	both	8735
contig_8736	16997	4	-	-	1	left	8736
contig_8737	32541	5	-	-	1	right	8737
contig_8738	41029	4	-	-	1	right	8738
contig_8739	44308	3	-	-	1	both	8739
contig_8740	105803	4	-	-	1	right	8740
contig_8741	37340	3	-	-	1	both	8741
contig_8743	27964	3	-	-	1	both	8743
contig_8744	71519	3	-	-	1	right	-11194,13286,-16274,-8273,12218,8744
contig_8746	36886	5	-	-	1	right	8746
contig_8748	36808	4	-	-	1	right	8748
contig_8750	68737	4	-	-	1	none	-12707,8750
contig_8751	67854	6	-	-	1	left	8751,15751,15751,15751,15751,15751,15751,15751,15751,15751,15751
contig_8752	88159	4	-	-	1	both	8752
contig_8753	34350	3	-	-	1	left	-16488,-16488,8753,13395
contig_8755	577	3	-	-	1	none	8755
contig_8756	70454	5	-	-	1	right	-11582,8756
contig_8757	34819	4	-	-	1	none	4232,-7747,8757,16673
contig_8759	24234	4	-	-	1	both	8759
contig_8760	38378	5	-	-	1	right	-1346,12371,8760
contig_8762	52938	4	-	-	1	none	8762
contig_8766	8322	4	-	-	1	both	8766
contig_8767	48818	4	-	-	1	none	-784,8767,13563
contig_8769	53862	4	-	-	1	both	8769
contig_8771	43867	6	-	-	1	left	8771
contig_8773	21861	7	-	-	1	none	-3924,8773
contig_8778	139023	6	-	-	1	right	8778
contig_8779	84031	4	-	-	1	right	8779
contig_8780	37307	5	-	-	1	both	8780
contig_8781	3949	3	-	-	1	both	8781
contig_8783	77466	2	-	-	1	both	8783
contig_8784	40991	5	-	-	1	both	8784
contig_8786	24927	3	-	-	1	both	8786
contig_8788	56012	4	-	-	1	left	8788,-12117,12425
contig_8789	31963	4	-	-	1	both	8789
contig_8790	60656	5	-	-	1	none	-8873,8790,-12371,-550,6221,-14710,-14710,-14710,-14710,-14710
contig_8791	51163	5	-	-	1	none	8998,8791
contig_8798	6026	5	-	-	1	both	8798
contig_8802	58372	4	-	-	1	both	8802,8587
contig_8804	106344	5	-	-	1	both	8804
contig_8805	151328	5	-	-	1	both	8805
contig_8806	65574	5	-	-	1	none	8806,1109
contig_8809	124571	4	-	-	1	none	6030,8809
contig_8810	58563	4	-	-	1	none	-6311,8810,13359,4151
contig_8811	64501	6	-	-	1	right	-3063,8811
contig_8813	57419	4	-	-	1	right	-13780,-8528,-12312,-12730,16585,8813
contig_8815	49224	7	-	-	1	left	8815,-15667
contig_8818	31427	3	-	-	1	none	8818
contig_8819	115004	3	-	-	1	none	8819
contig_8820	55674	5	-	-	1	none	11026,8820,-10200
contig_8821	20890	5	-	-	1	right	8821
contig_8822	9429	3	-	-	1	both	8822
contig_8825	75764	5	-	-	1	left	8825
contig_8827	52275	3	-	-	1	left	8827
contig_8832	25032	3	-	-	1	left	8832
contig_8834	70914	3	-	-	1	right	-17220,8834
contig_8841	48008	5	-	-	1	both	8841
contig_8842	41900	3	-	-	1	none	8842
contig_8843	9226	5	-	-	1	both	8843
contig_8847	133445	3	-	-	1	none	15289,8847
contig_8849	42783	3	-	-	1	right	8849
contig_8850	96289	5	-	-	1	right	8850,16297,-12386,-12386,-12386,-5417,15735,15735,9246,5343,-12749,9288
contig_8851	73065	5	-	-	1	none	8851,14813
contig_8853	30226	7	-	-	1	none	6158,6158,-16754,8853,6103,-8182,10906,-8182
contig_8854	24683	4	-	-	1	right	8854
contig_8856	59878	6	-	-	1	right	8856
contig_8859	20539	5	-	-	1	right	8859
contig_8862	22894	3	-	-	1	right	8862
contig_8863	47371	4	-	-	1	none	-2572,3494,8863,-9699
contig_8865	79410	3	-	-	1	both	8865
contig_8867	80584	4	-	-	1	right	8867
contig_8870	34006	3	-	-	1	right	-14445,8870
contig_8872	20607	3	-	-	1	none	1546,8872,-1316
contig_8874	27430	3	-	-	1	right	1557,8874
contig_8875	75433	4	-	-	1	right	8875
contig_8877	69009	5	-	-	1	both	8877
contig_8878	110734	3	-	-	1	both	8878
contig_8879	2590	3	-	-	1	both	8879
contig_8880	29889	5	-	-	1	right	8880
contig_8882	71836	5	-	-	1	none	8882
contig_8885	226037	3	-	-	1	none	8885
contig_8886	12011	5	-	-	1	right	8886
contig_8887	14200	3	-	-	1	both	8887
contig_8888	103463	5	-	-	1	right	8888
contig_8890	101067	5	-	-	1	none	-15208,8890,14371
contig_8891	113401	5	-	-	1	right	-784,16554,16554,16554,16554,16554,8891
contig_8892	63197	5	-	-	1	none	8892
contig_8895	19540	3	-	-	1	both	8895
contig_8899	58767	3	-	-	1	both	8899
contig_8900	48301	3	-	-	1	right	8900
contig_8901	7177	3	-	-	1	both	8901
contig_8902	53380	5	-	-	1	left	8902
contig_8903	131039	6	-	-	1	both	8903
contig_8904	27973	5	-	-	1	none	8904
contig_8905	58399	4	-	-	1	both	8676,8905
contig_8906	23721	3	-	-	1	left	8906
contig_8907	69775	4	-	-	1	right	8907
contig_8908	69385	5	-	-	1	right	8908
contig_8910	9424	5	-	-	1	none	8910
contig_8911	50148	3	-	-	1	right	-13280,-4865,8911
contig_8913	95702	4	-	-	1	both	8913
contig_8915	95788	3	-	-	1	both	8915
contig_8916	101618	5	-	-	1	left	8916
contig_8920	48729	5	-	-	1	right	8920
contig_8923	151385	3	-	-	1	none	-7811,-8710,9360,12107,12107,12107,-11133,-11133,8923
contig_8924	49012	4	-	-	1	none	8924,-13537
contig_8925	3695	3	-	-	1	none	8925
contig_8926	122855	5	-	-	1	none	8191,8926
contig_8930	158851	3	-	-	1	both	8930
contig_8931	72943	5	-	-	1	both	8931
contig_8932	95046	4	-	-	1	left	8932,3526,8087,13456
contig_8936	122297	5	-	-	1	none	-11573,8936,-12378,-7644
contig_8937	117216	5	-	-	1	none	-16857,8937,-15908
contig_8938	50952	3	-	-	1	left	8938,-12825
contig_8939	48657	4	-	-	1	left	8939,7207,-14447,-6102,14370
contig_8942	40024	6	-	-	1	left	8942,-14693
contig_8943	52878	3	-	-	1	right	8943
contig_8944	29525	5	-	-	1	right	13506,8944
contig_8945	48664	3	-	-	1	left	8945
contig_8947	320576	4	-	-	1	left	8947
contig_8948	61545	3	-	-	1	both	8948
contig_8949	205423	4	-	-	1	right	8949
contig_8952	7042	6	-	-	1	both	8952
contig_8953	25004	4	-	-	1	right	8953
contig_8955	78470	6	-	-	1	left	8955
contig_8956	184828	5	-	-	1	both	8956
contig_8957	24310	4	-	-	1	both	8957
contig_8958	106147	5	-	-	1	both	8958
contig_8960	25749	4	-	-	1	left	8960
contig_8962	49805	4	-	-	1	left	-13584,8962
contig_8965	2217	4	-	-	1	both	8965
contig_8966	26276	4	-	-	1	none	8966
contig_8968	73439	4	-	-	1	left	8968,-14678,-977
contig_8970	122870	6	-	-	1	both	8970
contig_8971	14037	7	-	-	1	right	8971
contig_8972	26212	3	-	-	1	left	8972
contig_8974	67170	4	-	-	1	left	8974,-4345,-4345,-4345,-4345,-4345,-4345,-4345,-4345,-4345
contig_8975	50497	3	-	-	1	none	8975
contig_8976	18032	4	-	-	1	none	3927,8976,-2572
contig_8977	11490	4	-	-	1	none	8977
contig_8984	96869	4	-	-	1	right	-2915,8984
contig_8985	20210	5	-	-	1	none	16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,8985
contig_8986	51637	7	-	-	1	right	3062,8986
contig_8988	54646	2	-	-	1	left	8988
contig_8989	65343	3	-	-	1	left	8989
contig_8992	108012	7	-	-	1	left	8992,2221,2221,2221,2221,2221,2221,-17060
contig_8994	63804	3	-	-	1	both	8994
contig_8996	64102	4	-	-	1	right	17113,17113,17113,17113,17113,17113,17113,17113,17113,8996
contig_8999	39544	6	-	-	1	left	8999,-727
contig_9000	87349	4	-	-	1	none	9000
contig_9002	93279	4	-	-	1	left	9002
contig_9003	33560	5	-	-	1	none	9003
contig_9004	93421	4	-	-	1	left	9004,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554
contig_9005	64390	3	-	-	1	both	9005
contig_9006	63296	4	-	-	1	left	9006,11357
contig_9007	103662	4	-	-	1	both	9007
contig_9009	94873	4	-	-	1	both	9009
contig_9011	44074	3	-	-	1	left	9011
contig_9013	56499	3	-	-	1	both	9013
contig_9014	62153	3	-	-	1	right	-9635,9014
contig_9015	109879	4	-	-	1	left	9015,-996,-5617
contig_9016	130147	5	-	-	1	right	9016,13568
contig_9017	65758	3	-	-	1	right	14911,9017
contig_9018	52475	4	-	-	1	right	9018
contig_9020	51551	5	-	-	1	right	9020
contig_9022	129219	5	-	-	1	both	9022
contig_9025	126642	4	-	-	1	left	9025,802
contig_9026	25774	4	-	-	1	both	9026
contig_9028	330881	5	-	-	1	left	9028,-5502
contig_9030	9584	4	-	-	1	both	9030
contig_9032	41622	3	-	-	1	left	9032
contig_9033	73914	3	-	-	1	left	9033
contig_9035	47340	4	-	-	1	both	9035
contig_9036	72903	3	-	-	1	left	9036,7001
contig_9037	92163	5	-	-	1	none	14136,9037,-3892,14182,-13500,4430,-2849
contig_9038	96098	5	-	-	1	both	9038
contig_9040	28822	4	-	-	1	none	9040
contig_9041	254339	5	-	-	1	left	9041
contig_9042	102537	3	-	-	1	left	9042
contig_9043	67809	5	-	-	1	left	15344,9043
contig_9044	15241	4	-	-	1	right	9044
contig_9046	57150	4	-	-	1	right	-6074,-13514,9046
contig_9049	14245	3	-	-	1	right	9049
contig_9050	124345	3	-	-	1	both	9050
contig_9051	33257	3	-	-	1	none	9051,-16230,-14822
contig_9054	74951	4	-	-	1	right	4345,4345,4345,4345,4345,9054
contig_9057	135301	4	-	-	1	left	9057
contig_9058	107644	4	-	-	1	right	9058
contig_9059	14832	4	-	-	1	none	14018,1739,9059
contig_9060	76836	3	-	-	1	both	9060
contig_9061	53035	3	-	-	1	both	9061
contig_9065	17477	3	-	-	1	right	9065
contig_9066	8437	7	-	-	1	both	9066
contig_9068	124431	6	-	-	1	right	9068
contig_9069	37845	8	+	-	1	none	9069
contig_9071	30640	4	-	-	1	left	9071,-15450
contig_9072	37377	3	-	-	1	both	9072
contig_9073	40680	3	-	-	1	left	9073,13181
contig_9075	56887	4	-	-	1	left	9075,15885
contig_9077	22014	4	-	-	1	right	9077
contig_9079	102881	4	-	-	1	right	9079
contig_9080	21791	4	-	-	1	none	9080,-14710,-14710
contig_9081	31471	4	-	-	1	left	9081,5152,-13155,-13155,-15054
contig_9082	61964	4	-	-	1	left	9082
contig_9083	106036	4	-	-	1	both	9083
contig_9084	142365	4	-	-	1	none	9084
contig_9086	113971	6	-	-	1	both	9086
contig_9087	61078	4	-	-	1	none	10364,4345,4345,4345,4345,4345,9087
contig_9089	61326	2	-	-	1	none	-8770,9089
contig_9090	8815	3	-	-	1	none	9090,-10081
contig_9092	136144	5	-	-	1	none	9092
contig_9093	114189	7	-	-	1	left	13810,16529,16529,16529,16529,16529,16529,16529,16529,16529,9093,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248
contig_9096	59173	3	-	-	1	none	9096,12689
contig_9099	35907	4	-	-	1	left	9099
contig_9100	108605	3	-	-	1	none	-13686,9100,4227
contig_9101	399465	7	-	-	1	right	9101
contig_9102	94027	6	-	-	1	none	-8126,9102
contig_9103	12037	4	-	-	1	left	9103,14141,15436
contig_9104	47571	3	-	-	1	none	9104,3308
contig_9105	162763	5	-	-	1	right	16005,11193,-4867,12899,2703,-14622,5486,11120,9105
contig_9106	101327	4	-	-	1	both	-1678,9106
contig_9107	58657	3	-	-	1	right	-7597,9107
contig_9109	295605	4	-	-	1	both	9109
contig_9111	24601	5	-	-	1	none	9111,14581
contig_9112	28811	3	-	-	1	none	-15335,9112
contig_9113	186851	4	-	-	1	left	9113
contig_9115	74841	4	-	-	1	none	9115
contig_9117	80106	3	-	-	1	left	9117
contig_9119	68279	4	-	-	1	both	9119
contig_9120	18015	4	-	-	1	none	8196,9120,13319
contig_9122	33032	4	-	-	1	none	9122
contig_9123	131534	4	-	-	1	left	9123,-16529,-16529,-16529,-16529,8461
contig_9125	123540	4	-	-	1	left	9125,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11818
contig_9126	115900	3	-	-	1	right	-8252,9126
contig_9129	106733	4	-	-	1	both	9129
contig_9131	12134	8	-	-	1	none	-6900,9131,-3989
contig_9132	302598	7	-	-	1	both	9132
contig_9134	58199	3	-	-	1	left	9134,-13126
contig_9135	24606	5	-	-	1	right	9135
contig_9137	116116	4	-	-	1	none	16391,9137
contig_9138	19325	3	-	-	1	left	9138
contig_9141	8561	5	-	-	1	both	9141
contig_9144	76526	4	-	-	1	left	9144
contig_9145	83425	4	-	-	1	both	9145
contig_9147	21506	3	-	-	1	none	-14729,14787,9147
contig_9149	22963	3	-	-	1	right	8028,9149
contig_9150	125322	3	-	-	1	none	12187,9150
contig_9152	48187	4	-	-	1	right	17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,9152
contig_9155	75080	4	-	-	1	right	9155
contig_9157	47425	4	-	-	1	right	13474,9157
contig_9159	94200	3	-	-	1	right	15498,3703,8624,8365,14034,15498,3703,8624,9159
contig_9160	70395	4	-	-	1	right	9160
contig_9161	89137	5	-	-	1	right	9161
contig_9164	436960	4	-	-	1	both	9164
contig_9166	108241	5	-	-	1	both	9166
contig_9168	31628	3	-	-	1	left	9168
contig_9172	87787	4	-	-	1	none	-8951,-11479,9172,144,-7975
contig_9175	12345	3	-	-	1	none	9175
contig_9176	105862	4	-	-	1	right	14686,-12462,9176,-13076
contig_9179	60999	3	-	-	1	both	9179
contig_9180	23825	7	-	-	1	none	9180,6739
contig_9181	101232	4	-	-	1	left	9181,-14361,-7919,6035,-14904,4637
contig_9182	38671	6	-	-	1	both	9182
contig_9184	34222	4	-	-	1	none	14249,9184
contig_9185	21824	4	-	-	1	none	-15323,9600,1053,9185,16402
contig_9186	58707	4	-	-	1	none	9186,-9509
contig_9187	9789	3	-	-	1	none	9187
contig_9190	64027	5	-	-	1	none	9190,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554
contig_9192	3751	4	-	-	1	both	9192
contig_9193	14738	3	-	-	1	left	9193,-9680
contig_9194	72129	5	-	-	1	none	9194,11103
contig_9197	78353	5	-	-	1	left	9197
contig_9199	91622	6	-	-	1	right	1340,9199
contig_9200	109827	5	-	-	1	right	9200
contig_9201	51619	4	-	-	1	left	9201,-10970
contig_9203	8677	3	-	-	1	none	9203
contig_9204	42796	3	-	-	1	none	9204
contig_9206	63433	3	-	-	1	right	9206
contig_9209	2101	3	-	-	1	both	9209
contig_9216	88410	5	-	-	1	none	9216,-3464
contig_9218	25538	4	-	-	1	none	16370,9218
contig_9220	37525	3	-	-	1	left	9220
contig_9221	38140	5	-	-	1	both	9221
contig_9222	72566	3	-	-	1	left	9222
contig_9223	32317	5	-	-	1	both	9223
contig_9224	198290	6	-	-	1	left	9224
contig_9225	9687	3	-	-	1	both	9225
contig_9226	108587	4	-	-	1	left	9226
contig_9230	4437	4	-	-	1	both	9230
contig_9232	124479	4	-	-	1	left	9232
contig_9233	65043	3	-	-	1	right	9233
contig_9234	85902	5	-	-	1	none	14261,-3414,-1725,17113,17113,17113,17113,17113,17113,17113,14261,-3414,9234,15751,15751,15751,15751,-14572
contig_9236	25051	6	-	-	1	right	15011,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,9236
contig_9237	88128	3	-	-	1	none	9237,-14710
contig_9240	91768	3	-	-	1	right	9240
contig_9241	119462	4	-	-	1	both	9241
contig_9243	114847	5	-	-	1	left	9243,-7062
contig_9244	6983	3	-	-	1	both	9244
contig_9245	57494	4	-	-	1	both	9245
contig_9247	247780	3	-	-	1	both	9247
contig_9248	46966	4	-	-	1	both	9248
contig_9249	55737	3	-	-	1	none	9249,-3734
contig_9250	5775	4	-	-	1	both	9250
contig_9251	36648	3	-	-	1	none	9251
contig_9253	25602	4	-	-	1	left	9253,11925
contig_9254	24208	4	-	-	1	none	9254,-8083
contig_9255	85056	3	-	-	1	left	9255,17221
contig_9261	74494	6	-	-	1	none	-7471,6455,-8100,-7471,9261,6730
contig_9262	75878	5	-	-	1	none	9262,10103
contig_9265	242406	5	-	-	1	right	15727,-12882,9265
contig_9267	45378	4	-	-	1	right	9267,-13607
contig_9268	121004	6	-	-	1	right	10174,9268,-15236
contig_9270	268849	5	-	-	1	left	9270,-16554,-16554
contig_9271	86778	5	-	-	1	left	9271
contig_9272	58329	4	-	-	1	left	9272,15658,-11434
contig_9273	8291	6	-	-	1	none	9273
contig_9274	44297	5	-	-	1	left	9274
contig_9275	53890	3	-	-	1	none	9275,11920,11920,11920,11920,11133,11133,11133,-12107
contig_9277	36074	3	-	-	1	right	-16248,9277
contig_9279	109699	3	-	-	1	both	9279
contig_9280	15841	3	-	-	1	none	9280
contig_9281	69810	4	-	-	1	both	9281
contig_9282	236048	3	-	-	1	both	9282
contig_9283	6384	3	-	-	1	both	9283
contig_9284	74950	3	-	-	1	both	9284
contig_9285	4248	5	-	-	1	both	9285
contig_9291	94315	5	-	-	1	right	-14370,9291
contig_9293	33737	3	-	-	1	left	9293,1925
contig_9295	124133	5	-	-	1	both	9295
contig_9297	121393	6	-	-	1	left	9297,-13077,4657,-10183
contig_9298	103420	4	-	-	1	both	9298
contig_9301	308595	3	-	-	1	both	9301
contig_9303	19353	6	-	-	1	none	-15983,9303
contig_9306	15831	3	-	-	1	none	9306,13518
contig_9308	1749	5	-	-	1	both	9308
contig_9311	52971	4	-	-	1	left	9311,-14658
contig_9312	66770	5	-	-	1	left	13943,9312
