#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_6592	27429	1	-	-	1	left	6592,-13517,-13517,-10543,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_6593	42031	4	-	-	1	none	5458,6593,13776,-10582,10457,7484,-823,-12552,13776,-10582
contig_6594	44918	3	-	-	1	left	6594,11431,13806
contig_6595	66017	4	-	-	1	both	6595
contig_6596	94440	6	-	-	1	both	6596
contig_6598	212335	4	-	-	1	both	6598
contig_6599	174770	5	-	-	1	both	6599
contig_6600	5741	4	-	-	1	both	6600
contig_6603	308674	3	-	-	1	both	6603
contig_6604	60425	3	-	-	1	right	6604
contig_6606	75722	4	-	-	1	both	6606
contig_6607	87403	4	-	-	1	both	6607
contig_6608	198153	4	-	-	1	left	6608,-12238,10342,3247
contig_6609	3508	5	-	-	1	both	6609
contig_6610	42796	4	-	-	1	both	6610
contig_6611	60239	4	-	-	1	left	11553,6611
contig_6612	92794	5	-	-	1	right	8015,13517,13517,13517,13517,13517,13517,13517,6612
contig_6613	47047	3	-	-	1	left	6613
contig_6614	35733	4	-	-	1	left	6614
contig_6616	9086	3	-	-	1	both	6616
contig_6617	133367	4	-	-	1	both	6617
contig_6618	58229	4	-	-	1	right	6618
contig_6619	42704	2	-	-	1	none	6619,6578
contig_6621	9427	3	-	-	1	both	6621
contig_6622	81999	3	-	-	1	left	6622
contig_6623	108672	4	-	-	1	right	13517,13517,6623
contig_6624	132810	3	-	-	1	both	6624
contig_6625	25564	8	-	-	1	right	6625
contig_6626	67173	4	-	-	1	right	6626
contig_6627	43667	4	-	-	1	left	6627
contig_6628	101273	5	-	-	1	right	13517,13517,13517,13517,13517,3488,13517,6628
contig_6629	14177	5	-	-	1	right	6629
contig_6630	178853	6	-	-	1	left	6630,-8669,-6061
contig_6631	2846	3	-	-	1	both	6631
contig_6632	12089	4	-	-	1	right	6632
contig_6633	27782	6	-	-	1	left	6633
contig_6636	50398	3	-	-	1	none	-2762,-35,6636
contig_6638	2942	8	-	-	1	both	6638
contig_6640	81759	4	-	-	1	none	13517,13517,-1,13517,13517,6640,-13791
contig_6641	86786	4	-	-	1	both	6641
contig_6642	5899	3	-	-	1	both	6642
contig_6643	37772	3	-	-	1	right	6643
contig_6644	96627	3	-	-	1	left	6644
contig_6645	30379	6	-	-	1	right	676,6645
contig_6646	33298	4	-	-	1	none	6646
contig_6649	349967	5	-	-	1	both	6649
contig_6650	115396	4	-	-	1	both	7808,-10664,-13410,-13410,14094,14094,6650
contig_6652	73273	3	-	-	1	left	6652,12620
contig_6653	79748	4	-	-	1	both	6653
contig_6654	79812	4	-	-	1	left	6654
contig_6655	20357	5	-	-	1	left	6655
contig_6657	272297	4	-	-	1	both	6657
contig_6659	96961	4	-	-	1	both	6659
contig_6660	19763	4	-	-	1	right	6660
contig_6661	51419	3	-	-	1	right	6661
contig_6662	106026	3	-	-	1	both	6662
contig_6663	5087	3	-	-	1	both	6663
contig_6664	68378	3	-	-	1	both	6664
contig_6665	49711	4	-	-	1	both	6665
contig_6666	53979	3	-	-	1	both	6666
contig_6668	145183	6	-	-	1	left	6668
contig_6669	97350	4	-	-	1	right	6669
contig_6670	51516	3	-	-	1	left	6670,-14094,13410,13410,-8496
contig_6672	62484	3	-	-	1	both	6672
contig_6673	10704	4	-	-	1	both	6673
contig_6675	48781	5	-	-	1	both	6675
contig_6676	191157	4	-	-	1	left	6676
contig_6677	30869	5	-	-	1	both	6677
contig_6678	54869	3	-	-	1	none	-12975,13505,-11307,6678,-13454
contig_6679	76852	3	-	-	1	both	6679
contig_6682	53897	3	-	-	1	left	6682,-602,-13517,-13517,-2105
contig_6683	25911	3	-	-	1	right	6683
contig_6684	101198	5	-	-	1	none	9825,-6041,6684
contig_6685	53464	5	-	-	1	both	6685
contig_6687	30938	3	-	-	1	left	6687
contig_6691	23352	3	-	-	1	left	6691
contig_6692	3618	4	-	-	1	both	6692
contig_6693	46432	4	-	-	1	both	6693,-12709
contig_6694	17162	6	-	-	1	left	6694,9425,-13728,-13356,-12486,9425
contig_6695	113473	4	-	-	1	right	-4199,6695
contig_6700	18011	3	-	-	1	right	6700
contig_6701	48824	3	-	-	1	both	6701,5995
contig_6702	72509	5	-	-	1	none	12012,1810,1810,1810,1810,6702,-12825
contig_6703	131108	2	-	-	1	both	6703,5005
contig_6705	32270	4	-	-	1	none	6432,-9305,-10884,6705,10034
contig_6706	81298	3	-	-	1	right	6706
contig_6708	86082	6	-	-	1	both	6708
contig_6709	95196	5	-	-	1	both	6709
contig_6710	114415	4	-	-	1	both	6710
contig_6712	11197	3	-	-	1	left	6712
contig_6713	5979	6	+	-	1	none	6713
contig_6715	43095	5	-	-	1	left	6715,5355,-13648
contig_6717	43779	5	-	-	1	right	4867,6717
contig_6721	172293	3	-	-	1	both	4659,6721
contig_6723	40443	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,3488,371,6723
contig_6725	22332	4	-	-	1	right	8133,6725
contig_6726	6542	5	-	-	1	both	6726
contig_6728	110817	7	-	-	1	right	-11367,6728
contig_6731	54656	4	-	-	1	right	-14077,8393,9335,6731
contig_6732	78423	3	-	-	1	right	6732
contig_6733	61228	6	-	-	1	right	6733
contig_6734	14778	4	-	-	1	left	6734
contig_6735	30317	3	-	-	1	none	-13923,11292,6735
contig_6736	32379	5	-	-	1	both	9972,6736
contig_6742	20216	4	-	-	1	none	13517,9245,13517,13517,13517,13517,13517,6742
contig_6743	40525	3	-	-	1	both	6743
contig_6744	43606	3	-	-	1	left	6744
contig_6745	13860	4	-	-	1	none	-7206,9404,13080,6745
contig_6748	47482	4	-	-	1	both	6748
contig_6749	40970	3	-	-	1	none	6749
contig_6750	47364	3	-	-	1	none	-9728,6750
contig_6751	79108	5	-	-	1	right	9890,-10242,-13111,-13501,-13111,2084,-3221,10959,8332,6751
contig_6752	71841	4	-	-	1	both	6752
contig_6753	52493	4	-	-	1	right	6753
contig_6754	23960	6	-	-	1	left	6754,-8682,11968,-11943,13533,10277
contig_6755	34675	4	-	-	1	left	6755,11307,-13505,12975
contig_6756	32244	4	-	-	1	left	6756,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_6757	44823	6	-	-	1	both	6757
contig_6759	236489	4	-	-	1	none	12953,6759,-4424
contig_6760	146096	4	-	-	1	both	6760
contig_6761	58138	4	-	-	1	right	6761
contig_6762	235310	5	-	-	1	both	10832,6762
contig_6763	85107	4	-	-	1	right	6763
contig_6764	201487	5	-	-	1	both	6764
contig_6765	47956	5	-	-	1	right	-3422,6765
contig_6768	115258	3	-	-	1	both	6768
contig_6770	107076	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,6770
contig_6771	270478	5	-	-	1	left	6771,9425,-13728,9425,9425,9425,9425,9425,9425,9425
contig_6772	98106	3	-	-	1	both	6772
contig_6773	83559	6	-	-	1	both	6773
contig_6774	67506	7	-	-	1	both	6774
contig_6776	63305	3	-	-	1	left	6776,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302
contig_6777	86900	5	-	-	1	both	6777
contig_6778	35927	4	-	-	1	both	6778
contig_6779	36749	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,6779
contig_6780	58091	4	-	-	1	both	6780
contig_6781	27527	5	-	-	1	none	-8384,6781,-13728,-13356,-12486
contig_6782	70062	5	-	-	1	right	12613,6782
contig_6783	27402	3	-	-	1	right	-13264,6783
contig_6784	131333	3	-	-	1	both	6784
contig_6785	122081	5	-	-	1	left	6785
contig_6787	71728	7	-	-	1	none	-7919,6787,9994
contig_6788	94402	4	-	-	1	left	6788
contig_6789	137285	3	-	-	1	both	6789
contig_6790	31969	4	-	-	1	right	8015,13517,13517,13517,-117,13517,-9722,13517,6790
contig_6791	28405	3	-	-	1	right	13517,13517,13517,13517,4434,6791
contig_6792	23208	5	-	-	1	right	6792
contig_6793	92723	5	-	-	1	right	-9425,-9425,-9425,6793
contig_6795	85190	3	-	-	1	right	6795
contig_6796	45234	3	-	-	1	both	6796
contig_6797	23205	3	-	-	1	none	6797
contig_6799	19411	6	-	-	1	left	6799
contig_6800	26374	5	-	-	1	left	6800,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_6802	51659	3	-	-	1	both	11563,13517,13517,13517,13517,13517,13517,3177,13517,13517,13517,13517,13517,13517,13517,13517,6802
contig_6804	103200	4	-	-	1	both	6804
contig_6806	123448	4	-	-	1	left	6806,-13517,-13517,-13511,-658
contig_6809	198149	4	-	-	1	right	3785,-8423,13517,13517,7166,13517,6809
contig_6811	23934	3	-	-	1	right	6811
contig_6812	33469	5	-	-	1	right	6812
contig_6813	9586	4	-	-	1	both	6813
contig_6814	72883	5	-	-	1	left	6814,10225
contig_6815	28497	4	-	-	1	right	6815
contig_6816	77330	8	-	-	1	none	-1170,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,-13131,6816
contig_6819	37962	4	-	-	1	both	6819
contig_6820	191626	4	-	-	1	none	6820,-12690,1844,-2486,-13397,12846
contig_6821	30445	4	-	-	1	none	2296,-6530,-12923,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,6821,10998,-13517,-13517,-13517,-13517,-13517,-1941
contig_6822	25959	5	-	-	1	both	6822
contig_6823	70031	4	-	-	1	right	-1084,6823
contig_6824	103142	5	-	-	1	right	6824
contig_6825	130005	4	-	-	1	none	-1535,6825,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_6826	39804	4	-	-	1	both	-7437,13517,13517,13517,6826
contig_6827	26736	5	-	-	1	left	6827,13776,-10582,10457,10457
contig_6828	60343	3	-	-	1	right	6828
contig_6829	69071	4	-	-	1	both	6829
contig_6830	18304	3	-	-	1	left	6830
contig_6831	79729	3	-	-	1	left	6831
contig_6832	52008	3	-	-	1	both	6832
contig_6833	105942	5	-	-	1	both	6833
contig_6835	94122	3	-	-	1	left	6835
contig_6836	31890	3	-	-	1	both	6836
contig_6837	110906	3	-	-	1	both	6837
contig_6838	115933	4	-	-	1	left	6838,-13517,-13517,-13517,-13517,-13517,-13517
contig_6840	17126	5	-	-	1	none	6840
contig_6841	163469	4	-	-	1	right	-2519,6841
contig_6844	9599	3	-	-	1	both	6844
contig_6845	46720	3	-	-	1	left	6845,35,2762,-2467,-4815,-4815,13501,13111,10242,-9890,-14094,-14094,13410,13410,-10959
contig_6846	293753	4	-	-	1	right	-10882,4328,6846
contig_6847	76601	3	-	-	1	both	6847
contig_6848	46490	4	-	-	1	none	6848
contig_6849	52548	5	-	-	1	left	6849,-13517,-13517
contig_6850	37258	5	-	-	1	both	6850
contig_6851	98072	4	-	-	1	right	13517,3574,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,6851
contig_6854	54678	5	-	-	1	right	12415,6854
contig_6855	35447	3	-	-	1	both	6855
contig_6856	49790	3	-	-	1	none	6856
contig_6857	101854	7	-	-	1	left	6857
contig_6858	84985	4	-	-	1	left	6858,-4002,-4002,-4002,-4002,-4002,-4002,-4002,-4002,-4002
contig_6862	60843	4	-	-	1	left	6862,-13439,-7327,-7327,-7327,-7327
contig_6863	25981	5	-	-	1	left	6863
contig_6864	114584	3	-	-	1	both	6864
contig_6865	92426	4	-	-	1	both	6865
contig_6866	134215	4	-	-	1	both	6866
contig_6867	49454	4	-	-	1	both	6867
contig_6869	112217	5	-	-	1	both	6869
contig_6870	37428	5	-	-	1	left	-7585,6870,5456,-9539
contig_6872	105984	4	-	-	1	both	6872
contig_6876	8782	7	-	-	1	both	6876
contig_6877	192589	5	-	-	1	left	6877
contig_6878	85891	6	-	-	1	both	6878
contig_6880	43209	4	-	-	1	left	6880
contig_6883	123199	3	-	-	1	both	6883
contig_6884	44762	4	-	-	1	both	6884
contig_6886	10900	4	-	-	1	left	6886
contig_6887	55594	4	-	-	1	both	6887
contig_6888	164882	6	-	-	1	both	6888
contig_6889	455295	5	-	-	1	both	6889,13018
contig_6890	90230	3	-	-	1	both	6890
contig_6892	48321	4	-	-	1	left	6892,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_6895	42715	3	-	-	1	right	6895
contig_6896	2772	7	-	-	1	both	6896
contig_6897	15637	3	-	-	1	left	6897
contig_6898	40482	5	-	-	1	left	6898
contig_6900	18116	4	-	-	1	right	6900
contig_6901	63931	4	-	-	1	right	4002,4002,4002,4002,4002,4002,4002,6901
contig_6902	103854	3	-	-	1	right	13302,13302,13302,13302,13302,13302,13302,13302,13302,6902
contig_6903	44209	5	-	-	1	both	9169,6903
contig_6904	71328	5	-	-	1	right	6904
contig_6906	138521	4	-	-	1	both	6906
contig_6910	29583	3	-	-	1	none	-13543,13310,13310,13310,13310,6910,13934
contig_6912	69051	3	-	-	1	left	6912
contig_6913	61671	3	-	-	1	both	6913
contig_6914	143825	5	-	-	1	left	6914,-9953,-5735
contig_6915	73063	4	-	-	1	right	12235,6915
contig_6918	18820	5	-	-	1	right	6918
contig_6920	144933	4	-	-	1	both	6920
contig_6921	84950	4	-	-	1	right	-13774,-14132,4338,-10910,-9386,6921
contig_6922	8255	4	-	-	1	both	6922
contig_6923	66500	6	-	-	1	both	6923
contig_6924	25335	4	-	-	1	left	6924,-13310,-13310,-13310,-13310,-13310
contig_6925	16039	6	-	-	1	none	6925,-13517,13456,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_6926	65518	7	-	-	1	right	13517,6926
contig_6927	6428	5	-	-	1	none	13120,13120,13120,13120,13120,13120,13120,13120,6927
contig_6928	69750	5	-	-	1	both	6928,13896
contig_6929	35571	5	-	-	1	right	6929
contig_6930	235855	5	-	-	1	none	11351,6930,-9771
contig_6931	83766	3	-	-	1	both	6931
contig_6933	39609	5	-	-	1	left	6933
contig_6935	65690	6	-	-	1	both	6935
contig_6938	58253	4	-	-	1	right	6938
contig_6939	63476	3	-	-	1	both	6939
contig_6940	84667	6	-	-	1	left	6940,-11900,8975
contig_6943	151682	5	-	-	1	none	11598,8626,13329,13329,11971,11971,11971,11971,11971,11971,-13461,13395,-6021,8626,6943
contig_6944	69730	3	-	-	1	right	13517,-6299,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,6944
contig_6947	22943	4	-	-	1	right	13526,6947
contig_6950	24853	5	-	-	1	left	6950,-13517,-11499,7668
contig_6952	67866	4	-	-	1	left	6952
contig_6954	74652	4	-	-	1	right	-1336,6954
contig_6955	23871	3	-	-	1	right	13517,9060,13517,13517,13517,13517,13517,13517,13517,13517,9791,13517,13517,13518,6955
contig_6956	72193	5	-	-	1	right	-13572,6956
contig_6959	95297	4	-	-	1	none	-1148,13517,13517,6959
contig_6960	94686	6	-	-	1	left	9503,6960,-13517,-10543,-13517
contig_6961	32482	3	-	-	1	right	3740,6961
contig_6962	89333	5	-	-	1	both	6962
contig_6963	14984	4	-	-	1	both	6963
contig_6964	75923	5	-	-	1	left	6964,1219
contig_6965	259853	4	-	-	1	both	6965
contig_6967	14866	3	-	-	1	left	6967
contig_6972	81763	4	-	-	1	right	3055,6972
contig_6973	76245	6	-	-	1	both	6973
contig_6974	73781	3	-	-	1	left	6974
contig_6975	8966	3	-	-	1	both	6975
contig_6976	73634	3	-	-	1	both	6976
contig_6977	73306	3	-	-	1	both	6977
contig_6978	23375	4	-	-	1	left	6978
contig_6982	17063	5	-	-	1	right	7415,8117,-3373,6982
contig_6983	22484	6	-	-	1	right	-12137,13397,6983
contig_6984	9125	5	-	-	1	both	6984
contig_6985	43911	5	-	-	1	left	6985,-12132,-12132,-12132
contig_6988	5961	4	-	-	1	both	6988
contig_6989	93404	4	-	-	1	right	6989
contig_6990	51258	5	-	-	1	left	6990,-6905
contig_6991	87460	3	-	-	1	both	6991
contig_6993	61762	4	-	-	1	both	6993
contig_6994	78650	4	-	-	1	right	12439,6994
contig_6995	51316	4	-	-	1	right	6995
contig_6996	39666	4	-	-	1	right	-4320,6996
contig_6998	53314	4	-	-	1	none	6998,-10864,-10263
contig_6999	154187	3	-	-	1	both	6999
contig_7002	31718	6	-	-	1	right	7002
contig_7003	3828	3	-	-	1	both	7003
contig_7004	126334	3	-	-	1	left	7004
contig_7005	51113	4	-	-	1	right	-4558,7005
contig_7006	142766	4	-	-	1	left	7006,-13517,-13517,-10052
contig_7008	51537	5	-	-	1	both	7008
contig_7009	92128	5	-	-	1	both	7009
contig_7010	38814	3	-	-	1	right	7010
contig_7011	37195	3	-	-	1	right	7011
contig_7013	5712	4	-	-	1	both	7013
contig_7015	107018	4	-	-	1	left	7015,-7166,-13517,-13517,-13517,8916,11637
contig_7017	114014	4	-	-	1	left	7017,-1810,-1810,-1810,-1810,5858
contig_7019	109667	4	-	-	1	both	7019
contig_7020	80978	3	-	-	1	both	7020
contig_7022	98158	4	-	-	1	none	12075,-6936,-13281,-13281,-12234,7022
contig_7024	130091	5	-	-	1	left	7024,-11643
contig_7025	114422	3	-	-	1	right	7025
contig_7027	5194	4	-	-	1	none	7027
contig_7028	205529	4	-	-	1	right	7028
contig_7029	28688	4	-	-	1	both	7029
contig_7031	41106	4	-	-	1	left	7031,-8817
contig_7032	153387	4	-	-	1	both	7032
contig_7033	57976	3	-	-	1	left	7033
contig_7037	57376	5	-	-	1	both	7037
contig_7039	26809	3	-	-	1	both	7039
contig_7041	113837	4	-	-	1	both	7041
contig_7042	41211	5	-	-	1	both	7042
contig_7043	150665	5	-	-	1	both	7043
contig_7044	47949	6	-	-	1	none	7044
contig_7045	42213	3	-	-	1	left	7045
contig_7046	65977	3	-	-	1	both	7046
contig_7047	102947	5	-	-	1	none	7047
contig_7048	49359	3	-	-	1	both	7048
contig_7049	40938	5	-	-	1	left	7049
contig_7050	32522	3	-	-	1	left	7050
contig_7051	20630	5	-	-	1	right	7051
contig_7052	59240	3	-	-	1	left	7052
contig_7053	46831	3	-	-	1	none	12152,7053
contig_7054	40709	1	-	-	1	left	7054,1912,-9217
contig_7055	20602	3	-	-	1	none	7055
contig_7056	165066	3	-	-	1	both	7056
contig_7057	5410	3	-	-	1	both	7057
contig_7059	229860	5	-	-	1	both	7059
contig_7060	9662	3	-	-	1	both	7060
contig_7062	22842	5	-	-	1	none	12353,-13641,7062
contig_7063	58181	3	-	-	1	both	7063
contig_7064	40546	3	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,11362,7064
contig_7066	5877	6	-	-	1	both	7066
contig_7067	44275	6	-	-	1	both	7067
contig_7068	76454	5	-	-	1	none	7068,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-12749
contig_7069	25887	5	-	-	1	none	-11182,7069
contig_7071	3480	5	-	-	1	both	7071
contig_7072	109762	4	-	-	1	both	7072
contig_7073	226047	6	-	-	1	both	7073
contig_7074	106228	3	-	-	1	both	7074
contig_7075	31943	4	-	-	1	left	7075
contig_7076	13442	7	-	-	1	right	7076
contig_7077	89477	4	-	-	1	both	7077
contig_7079	17965	3	-	-	1	left	7079
contig_7081	156955	5	-	-	1	none	7081,-5518,-10665,-13301,12768
contig_7083	28497	4	-	-	1	right	7083
contig_7086	2587	3	-	-	1	both	7086
contig_7087	14771	4	-	-	1	left	7087
contig_7088	87592	6	-	-	1	none	5703,7088,1066
contig_7091	33736	6	-	-	1	left	7091,-3055
contig_7094	132730	3	-	-	1	both	7094
contig_7095	18433	4	-	-	1	left	7095,618
contig_7096	65475	4	-	-	1	left	7096
contig_7097	89324	3	-	-	1	both	7097
contig_7098	135696	5	-	-	1	left	7098,-3379
contig_7099	82155	4	-	-	1	right	-2610,7722,7722,6801,13488,7099
contig_7100	132530	4	-	-	1	right	7100
contig_7102	84650	4	-	-	1	right	7102
contig_7105	15096	5	-	-	1	none	13517,13517,13517,13517,13517,7105,-6197
contig_7106	91579	3	-	-	1	both	7106
contig_7107	104346	6	-	-	1	both	7107
contig_7108	43853	4	-	-	1	both	7108
contig_7110	44821	3	-	-	1	none	7110,3649
contig_7111	48889	4	-	-	1	right	-10086,7111
contig_7113	69907	3	-	-	1	both	7113
contig_7114	40964	4	-	-	1	right	7114
contig_7117	49912	4	-	-	1	both	7117
contig_7118	108050	3	-	-	1	right	9771,7118,3086
contig_7120	123795	5	-	-	1	right	7120
contig_7121	161849	5	-	-	1	left	7121,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_7122	112671	4	-	-	1	both	7122
contig_7123	36815	4	-	-	1	left	7123,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_7124	8206	3	-	-	1	both	7124
contig_7125	65029	4	-	-	1	right	-13641,7125
contig_7126	5329	5	-	-	1	both	7126
contig_7127	210737	4	-	-	1	both	7127
contig_7128	129994	6	-	-	1	both	7128
contig_7129	25512	4	-	-	1	left	7129,-10959,3221,-2084,13111,13111,13111,13111,10242,-9890,-14094,-14094,13410,13410,13410,13410
contig_7130	86712	4	-	-	1	none	3055,7130,1651
contig_7131	21645	4	-	-	1	left	7131
contig_7132	64684	3	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,7132,10316
contig_7133	89886	4	-	-	1	left	7133,238
contig_7135	102691	4	-	-	1	both	7135
contig_7136	55500	5	-	-	1	right	-4020,7136,-13517,-13517,7668,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-1749
contig_7137	75029	6	-	-	1	right	-1308,13517,13517,-4792,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,7137
contig_7141	65055	4	-	-	1	both	7141
contig_7142	44836	5	-	-	1	right	-13531,7142
contig_7143	3205	3	-	-	1	both	7143
contig_7144	78488	3	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,4975,7144,-13365
contig_7145	43410	5	-	-	1	both	7145
contig_7146	50453	3	-	-	1	both	7146
contig_7147	28462	4	-	-	1	both	7147
contig_7148	14121	3	-	-	1	left	7148
contig_7149	33718	6	-	-	1	right	-13970,-6559,-12111,-8208,7149
contig_7151	97719	5	-	-	1	none	7151,-10473
contig_7153	42947	6	-	-	1	both	7153
contig_7155	166027	5	-	-	1	left	7155
contig_7157	78466	6	-	-	1	both	7157
contig_7158	72040	3	-	-	1	none	11422,7960,7158
contig_7161	9666	4	-	-	1	both	7161
contig_7163	102771	4	-	-	1	right	7163
contig_7164	65308	6	-	-	1	both	7164
contig_7167	62831	3	-	-	1	right	-10457,10582,-13776,7167
contig_7168	45473	4	-	-	1	right	7168
contig_7169	74459	3	-	-	1	both	7169
contig_7170	58721	5	-	-	1	right	2514,7170
contig_7171	8986	3	-	-	1	both	7171
contig_7172	91138	4	-	-	1	right	7172
contig_7174	29693	3	-	-	1	right	12582,7174
contig_7175	73274	4	-	-	1	right	7175
contig_7176	8966	5	-	-	1	both	7176
contig_7177	369654	6	-	-	1	both	7177
contig_7180	13308	3	-	-	1	right	7180
contig_7182	6649	5	-	-	1	both	7182
contig_7183	42197	3	-	-	1	right	7183
contig_7184	484279	6	-	-	1	both	7184
contig_7185	39593	6	-	-	1	both	7185
contig_7186	14305	5	-	-	1	left	7186,-13505,9072,12975
contig_7187	48004	4	-	-	1	left	7187,12847,-6769,2898
contig_7188	46085	3	-	-	1	both	7188
contig_7190	64228	3	-	-	1	both	7190
contig_7192	130610	5	-	-	1	both	7192
contig_7193	59988	5	-	-	1	both	7193
contig_7194	13020	3	-	-	1	left	7194,12741
contig_7195	2549	5	-	-	1	both	7195
contig_7196	117291	5	-	-	1	left	7196
contig_7198	81037	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,-12923,13517,7198
contig_7199	80860	3	-	-	1	none	7199
contig_7200	68028	4	-	-	1	left	7200
contig_7201	58799	4	-	-	1	both	7201
contig_7202	94033	3	-	-	1	both	7202
contig_7203	79968	4	-	-	1	both	7203
contig_7204	36124	5	-	-	1	both	7204
contig_7205	280960	5	-	-	1	right	7205
contig_7207	13172	4	-	-	1	none	6722,6722,6722,6722,-13234,7207
contig_7208	119200	3	-	-	1	both	7208
contig_7209	22852	3	-	-	1	both	7209
contig_7210	62221	6	-	-	1	both	7210
contig_7211	11534	3	-	-	1	none	7211
contig_7213	53786	3	-	-	1	both	-7463,7213
contig_7214	67133	4	-	-	1	both	7214
contig_7216	35666	4	-	-	1	both	7216
contig_7218	116408	6	-	-	1	both	7218
contig_7220	93067	4	-	-	1	left	7220
contig_7222	70134	4	-	-	1	right	12317,-11431,-11431,13517,7222
contig_7227	106203	4	-	-	1	left	7227
contig_7228	50683	5	-	-	1	left	7228
contig_7229	211713	5	-	-	1	both	7229
contig_7230	105911	3	-	-	1	left	7230
contig_7231	126677	5	-	-	1	both	7231
contig_7232	123410	5	-	-	1	both	7232
contig_7233	35012	5	-	-	1	none	7233
contig_7237	89093	6	-	-	1	none	5965,7237,-12916,-9826,-9826,-10827,13599,-11038,-11941,13633,-10188,-11014,13334,-13677,4971,-12916,-9826,-10827,13599,-11038,-11941,13633,-10188,-11014,13334,-13677,-11014,13334
contig_7240	54709	3	-	-	1	both	7240
contig_7241	32533	4	-	-	1	both	7241
contig_7243	6490	3	-	-	1	both	7243
contig_7244	31133	4	-	-	1	both	7244
contig_7245	59392	5	-	-	1	left	7245
contig_7247	55171	6	-	-	1	none	-5503,7247
contig_7249	79016	4	-	-	1	left	7249,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_7251	24303	5	-	-	1	left	7251,13115,-1470,-9789
contig_7252	102757	6	-	-	1	both	7252
contig_7253	46351	3	-	-	1	both	7253
contig_7254	12676	4	-	-	1	right	7092,7254
contig_7255	81262	3	-	-	1	left	7255,9425,9425,13242,9425,9425,9425,9425,9425,9425
contig_7257	135127	4	-	-	1	right	7257
contig_7258	27936	5	-	-	1	left	7258
contig_7259	29718	4	-	-	1	right	7259
contig_7261	109176	4	-	-	1	left	7261
contig_7262	89447	4	-	-	1	left	7262,-13786,-13517,1519
contig_7264	55085	4	-	-	1	left	7215,7264
contig_7267	3885	4	-	-	1	both	7267
contig_7268	76976	5	-	-	1	none	7268,7484,12699,-8806
contig_7270	35954	5	-	-	1	both	7270
contig_7272	122966	5	-	-	1	both	7272
contig_7275	102276	4	-	-	1	right	13517,7166,13517,13517,13517,8774,11351,7275,4691
contig_7276	81054	4	-	-	1	right	13080,7276
contig_7277	94724	6	-	-	1	both	7277
contig_7279	30434	7	-	-	1	none	7279,-13517,-13517,-13517,-13517,-13517,-3533,5652,11455,-11117,5652
contig_7281	122394	4	-	-	1	left	7281
contig_7282	3290	3	-	-	1	both	7282
contig_7283	87537	3	-	-	1	left	7283,13132,8946,-1810,-1810,-1810,-9453,-2232,-10253,-1810,-1810,-1810,-1810,-1810,-9453
contig_7284	122239	5	-	-	1	right	8980,-13619,8754,10087,7284
contig_7285	140417	3	-	-	1	both	7285
contig_7286	32673	4	-	-	1	left	7286,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302
contig_7287	47863	5	-	-	1	both	7287
contig_7288	85699	4	-	-	1	both	7288
contig_7290	19603	4	-	-	1	right	-4333,7290
contig_7291	20125	5	-	-	1	right	13517,13517,6575,13517,7291
contig_7292	90803	4	-	-	1	none	7292
contig_7293	84806	4	-	-	1	both	7293
contig_7294	29181	3	-	-	1	left	7294
contig_7295	112572	5	-	-	1	left	7295
contig_7298	17563	5	-	-	1	right	7298
contig_7299	67964	4	-	-	1	both	7299
contig_7300	163928	6	-	-	1	none	-2635,-9799,384,9987,-1301,4851,-2635,7300,-13978
contig_7301	104327	4	-	-	1	both	7301
contig_7302	158518	4	-	-	1	both	7302
contig_7304	25798	4	-	-	1	left	7304,-9260
